,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response,city
37310,0,1,2,2,1,0,0.0,3,4.282341101191263,1,C2
37315,1,1,4,3,1,4,3.0,19,4.389208625413844,0,C1
37326,1,1,1,1,1,0,0.0,19,4.1618230242047565,0,C1
37329,1,1,3,3,0,0,0.0,14,4.302936699704866,1,C12
37331,1,1,2,2,1,10,1.0,18,4.173302841888186,0,C3
37337,1,1,4,2,0,7,1.0,18,4.4368302789660925,0,C1
37348,0,1,2,2,1,2,3.0,16,4.366703056869286,0,C1
37352,1,1,4,4,1,1,3.0,10,4.4361626470407565,1,C11
37360,1,1,3,3,1,7,1.0,22,4.485082288055845,0,C2
37371,1,1,2,1,1,8,2.0,19,4.375319699456346,0,C16
37377,0,1,1,1,1,0,0.0,6,4.065415376182621,0,C5
37380,1,1,3,1,1,15,3.0,21,4.31849741244208,1,C1
37382,1,1,4,4,1,3,3.0,6,4.3841562072030795,0,C6
37383,1,1,4,4,1,11,3.0,19,4.484561760954342,0,C1
37391,1,1,2,2,1,5,1.0,1,4.324940602014902,0,C17
37393,1,1,3,3,1,10,3.0,17,4.333003684755698,0,C3
37409,0,1,4,4,1,0,0.0,22,4.412830002562326,0,C3
37411,1,1,4,2,1,15,3.0,22,4.4963760540124005,0,C2
37412,0,1,4,2,0,2,2.0,22,4.413205852418673,0,C25
37414,0,1,3,2,1,5,2.0,18,4.401565954793029,1,C10
37418,1,1,3,1,1,7,1.0,19,4.26528962586083,1,C1
37420,1,1,2,2,1,0,0.0,20,4.240923478794255,0,C14
37422,1,1,3,1,1,15,3.0,21,4.356981400993131,0,C2
37429,0,1,3,3,1,10,4.0,17,4.332519251373731,1,C1
37437,1,1,4,3,0,15,4.0,2,4.468181853373804,0,C3
37438,1,1,3,2,1,15,4.0,22,4.434824296268494,0,C2
37440,1,1,3,1,1,14,2.0,1,4.206026686696809,0,C17
37441,0,1,1,1,1,0,0.0,14,4.208790586548298,0,C3
37444,0,1,3,2,1,15,2.0,17,4.276737459201161,0,C11
37449,1,1,2,2,1,0,0.0,14,4.039057018033444,0,C7
37453,0,1,1,1,1,0,0.0,13,3.6921769020799724,0,C2
37456,1,1,3,3,1,0,0.0,14,4.433481808392984,0,C1
37460,0,1,3,3,1,3,3.0,22,4.411417661539068,1,C15
37465,1,1,3,3,1,0,0.0,19,4.3678030327490065,1,C1
37471,1,1,2,1,1,3,3.0,4,4.1539976866928,0,C3
37474,1,1,2,1,1,0,0.0,14,3.930847191682497,0,C7
37476,0,1,3,2,1,8,2.0,19,4.250907699700856,0,C1
37480,1,1,4,4,1,15,3.0,9,4.4798573588348365,0,C6
37482,1,1,2,2,1,4,1.0,12,4.296761689424667,0,C3
37485,1,1,4,4,1,0,0.0,3,4.5819360118279855,0,C2
37495,1,1,4,3,0,5,3.0,22,4.454478984264964,0,C1
37498,1,1,3,1,1,4,3.0,21,4.2851250497108735,0,C7
37501,1,1,2,1,1,0,0.0,9,4.17664680052178,0,C5
37502,0,1,2,2,1,0,0.0,11,3.978864984347657,0,C2
37505,1,1,3,1,1,15,3.0,17,4.399320605556682,1,C2
37518,1,1,4,1,0,9,2.0,17,4.41479959542523,0,C7
37519,0,1,3,2,0,1,4.0,16,4.412124406173318,0,C3
37531,1,1,3,1,1,4,4.0,1,4.4235997207210636,0,C16
37534,0,1,1,1,1,5,3.0,18,4.0874406610389,0,C4
37536,1,1,3,1,0,3,3.0,20,4.505019670428174,0,C1
37538,1,1,3,3,1,9,4.0,22,4.268250255446948,0,C1
37539,1,1,2,2,1,3,2.0,5,4.371968781245954,0,C1
37540,1,1,3,3,1,2,3.0,10,4.399535278865296,0,C9
37553,1,1,4,3,1,15,3.0,8,4.5086535930624425,1,C1
37564,0,1,1,1,1,0,0.0,10,4.176785574922036,0,C11
37567,0,1,3,2,1,0,0.0,22,4.445766060657314,1,C1
37570,0,1,2,2,1,7,1.0,12,4.035589817243458,0,C1
37575,1,1,2,1,1,3,2.0,9,4.102488589351561,0,C33
37576,0,1,2,1,1,2,3.0,16,4.353570041598004,0,C8
37578,1,1,3,3,1,8,4.0,22,4.419175630016235,1,C1
37589,1,1,3,3,1,0,0.0,22,4.408579125408668,0,C2
37596,1,1,2,2,1,0,0.0,18,4.2949773786374585,1,C3
37606,1,1,3,3,1,10,4.0,11,4.324529377211993,0,C2
37619,1,1,4,2,0,6,1.0,20,4.559073128868481,0,C21
37627,1,1,1,1,1,0,0.0,19,4.143339618510743,0,C19
37634,1,1,2,1,0,0,0.0,19,4.389151903088693,0,C12
37640,1,1,3,1,1,0,0.0,16,4.4158410695020445,0,C10
37644,0,1,3,3,1,1,1.0,12,4.253338005326106,0,C5
37646,1,1,1,1,1,1,3.0,5,4.243296067031966,1,C9
37654,1,1,3,1,0,15,4.0,18,4.356331860011421,0,C22
37657,1,1,3,3,1,15,3.0,19,4.4341535710666005,0,C1
37660,0,1,2,2,1,5,3.0,17,4.195190925472363,0,C1
37661,1,1,3,1,1,4,3.0,22,4.347946373495486,0,C4
37662,1,1,2,2,1,6,2.0,22,4.294488271007257,1,C8
37663,1,1,3,3,1,7,4.0,7,4.334453751150931,0,C1
37665,1,1,3,3,1,15,3.0,2,4.425338548279633,0,C1
37666,1,1,4,4,1,15,4.0,22,4.372819981678968,0,C1
37677,0,1,3,2,1,0,0.0,18,4.37254380075907,0,C1
37684,1,1,4,4,1,0,0.0,13,4.412830002562326,0,C10
37686,0,1,2,2,1,0,0.0,6,4.239469659178913,0,C34
37687,1,1,3,1,1,2,3.0,11,4.4044231656375095,0,C2
37689,1,1,3,3,1,13,1.0,22,4.335898992025112,0,C2
37702,1,1,3,3,1,0,0.0,22,4.374253298101757,0,C7
37727,0,1,2,1,1,4,1.0,15,4.0628977199613745,1,C7
37735,1,1,4,4,1,0,0.0,7,4.514866383989255,0,C1
37737,0,1,3,2,1,3,3.0,4,4.236093671747642,1,C23
37739,1,1,2,1,1,0,0.0,22,4.368710742846148,1,C3
37742,0,1,2,2,1,15,2.0,21,4.3280736545131555,0,C18
37747,1,1,3,1,1,14,3.0,14,4.423232762962093,1,C2
37750,0,1,2,2,1,0,0.0,22,4.174455234145807,0,C15
37755,0,1,3,1,0,3,1.0,2,4.429429264381787,0,C18
37763,1,1,2,2,1,0,0.0,15,4.140633725134818,0,C8
37767,1,1,2,2,1,7,2.0,22,4.303196057420489,0,C8
37768,1,1,4,3,1,15,4.0,15,4.458078570949283,0,C15
37772,1,1,3,2,1,5,4.0,7,4.313001986537057,0,C1
37779,1,1,2,2,1,15,1.0,21,4.155748876492563,0,C9
37780,1,1,2,1,1,2,3.0,20,4.300595483889963,0,C3
37782,1,1,3,3,1,2,4.0,3,4.319231018160273,0,C2
37783,1,1,4,4,1,5,3.0,21,4.4760341590784485,0,C3
37786,0,1,1,1,1,2,2.0,1,4.077178882455629,0,C3
37796,1,1,2,1,1,7,3.0,16,3.967781908075799,1,C7
37797,1,1,4,4,1,3,4.0,22,4.493848252712276,1,C1
37798,0,1,2,2,1,15,1.0,16,4.292699003043929,0,C2
37800,1,1,3,3,1,0,0.0,18,4.361032408355942,0,C8
37810,1,1,2,2,1,8,3.0,21,4.296840627340024,1,C1
37814,1,1,3,3,1,0,0.0,22,4.435181593270879,1,C3
37816,1,1,4,2,0,3,3.0,2,4.394787778726574,0,C27
37822,1,1,3,3,1,5,1.0,2,4.35884819009608,0,C15
37826,1,1,4,4,1,5,3.0,12,4.39776625612645,0,C1
37827,1,1,3,2,1,4,2.0,18,4.279666944048455,0,C10
37829,0,1,2,1,0,5,2.0,15,4.114424150724494,1,C11
37836,0,1,1,1,0,0,0.0,1,4.0068937079479,0,C28
37843,1,1,2,2,1,0,0.0,19,4.193480796432172,0,C7
37846,1,1,4,3,0,0,0.0,5,4.459392487759231,0,C1
37855,1,1,4,3,0,1,3.0,22,4.541279627182781,0,C1
37857,1,1,2,2,1,7,3.0,12,3.9619902874400648,0,C25
37866,1,1,1,1,1,0,0.0,17,4.233178932740424,0,C20
37877,1,1,2,2,1,2,1.0,16,4.249442961442583,1,C4
37886,1,1,2,2,1,0,0.0,22,4.3130906995354055,0,C3
37887,0,1,2,2,0,2,1.0,16,4.311414767162359,0,C1
37890,1,1,3,1,1,1,3.0,22,4.410406027068357,0,C24
37896,1,1,4,3,1,10,1.0,16,4.532744190146132,0,C1
37897,1,1,1,1,1,7,3.0,3,4.154089069014421,0,C2
37907,0,1,3,1,0,0,0.0,9,4.493485934175957,0,C5
37910,1,1,2,2,1,4,3.0,21,4.226032503344959,1,C3
37914,1,1,3,3,1,4,4.0,3,4.496996031964803,0,C2
37915,0,1,4,3,1,0,0.0,1,4.5086535930624425,0,C9
37918,1,1,4,4,1,15,4.0,17,4.553824793312136,1,C2
37929,1,1,3,1,1,2,4.0,22,4.445417369765918,1,C30
37934,1,1,3,3,1,15,3.0,14,4.228913405994688,1,C7
37938,1,1,3,3,1,4,3.0,22,4.4306683364973365,0,C2
37939,0,1,2,2,1,6,2.0,17,4.3778160291720605,0,C24
37943,1,1,3,3,1,0,0.0,16,4.433289685195025,0,C1
37956,1,1,3,1,1,3,1.0,1,4.361818461931441,0,C7
37968,1,1,3,3,1,9,1.0,19,4.485141980789346,1,C15
37971,1,1,3,3,1,0,0.0,22,4.4235997207210636,0,C18
37978,1,1,2,2,1,4,3.0,17,4.213060644033012,0,C3
37979,1,1,4,4,1,3,3.0,2,4.387674516274786,0,C4
37985,1,1,3,2,1,1,3.0,20,4.351487090449711,0,C7
37994,1,1,3,1,1,3,1.0,16,4.44213470499191,0,C18
37998,0,1,2,2,1,15,3.0,22,4.186730375792311,0,C11
38000,0,1,3,1,0,0,0.0,19,4.488099266894404,0,C15
38003,1,1,1,1,1,0,0.0,8,3.9607085516885565,1,C8
38008,1,1,1,1,1,0,0.0,21,4.19728055812562,1,C9
38018,0,1,3,3,1,15,3.0,20,4.410081805715558,0,C17
38028,1,1,2,2,1,4,3.0,18,4.120869940179189,0,C3
38032,1,1,3,3,1,9,3.0,21,4.419122689870877,0,C6
38036,1,1,2,2,1,2,2.0,8,4.262071212617293,0,C4
38037,1,1,2,1,1,4,4.0,22,4.2638726768652235,1,C8
38038,1,1,3,2,1,14,3.0,18,4.1068841265800105,0,C32
38041,1,1,4,4,1,0,0.0,19,4.482427631441656,0,C1
38044,1,1,3,3,1,15,4.0,17,4.429429264381787,1,C14
38060,0,1,1,1,1,0,0.0,22,3.9922883537970923,1,C20
38079,1,1,2,2,1,3,2.0,18,4.2996380249790755,0,C10
38088,0,1,2,2,1,0,0.0,2,4.134559577422625,1,C29
38105,0,1,2,2,1,3,2.0,10,4.212081015992108,0,C23
38107,1,1,2,2,1,3,3.0,22,4.2638726768652235,0,C8
38114,0,1,2,2,1,8,3.0,21,4.087781417809542,0,C2
38125,1,1,4,4,1,7,2.0,5,4.432135157757712,0,C1
38132,1,1,3,3,1,0,0.0,1,4.345059905610447,0,C8
38138,1,1,4,4,1,7,3.0,21,4.466571072386354,0,C1
38147,1,1,2,2,0,1,1.0,20,4.057818194432099,0,C2
38154,0,1,1,1,0,3,3.0,6,4.224874769951845,0,C34
38156,1,1,2,1,1,10,3.0,3,4.286905352972375,1,C2
38157,1,1,4,4,1,1,1.0,16,4.501031861070583,0,C1
38166,1,1,3,2,1,4,1.0,1,4.3567140605833945,0,C11
38182,1,1,2,2,1,8,3.0,5,4.277425832275861,1,C4
38194,1,1,4,4,1,15,3.0,7,4.533301678061803,1,C1
38196,1,1,1,1,1,0,0.0,21,4.092285430600611,0,C7
38200,0,1,2,1,0,2,1.0,19,4.2123793976472,0,C11
38204,0,1,3,3,0,4,2.0,12,4.418758551572278,0,C26
38207,1,1,4,2,0,1,4.0,17,4.526411653772297,0,C2
38211,1,1,4,3,1,0,0.0,19,4.355964630747893,1,C7
38217,1,1,3,3,1,0,0.0,22,4.284656282788515,0,C1
38226,1,1,2,2,1,2,3.0,21,4.291901400465467,0,C22
38227,0,1,3,2,1,0,0.0,18,4.365188368127099,0,C27
38229,1,1,2,2,1,15,3.0,2,4.128399268717806,1,C14
38233,0,1,2,1,0,0,0.0,1,4.358117669348724,0,C17
38237,0,1,2,2,1,9,3.0,22,4.2411478624117,1,C2
38240,1,1,3,1,0,15,1.0,19,4.433392161477215,1,C1
38252,1,1,3,3,1,0,0.0,21,4.388917845156914,1,C7
38253,1,1,2,1,0,15,2.0,16,4.392879775607937,1,C2
38255,1,1,3,3,1,8,3.0,22,4.339141262194186,0,C1
38256,1,1,4,3,1,0,0.0,5,4.48159166769875,1,C1
38261,1,1,3,3,1,1,4.0,11,4.248973199923657,0,C2
38270,1,1,1,1,1,0,0.0,18,3.8701697211364405,0,C5
38278,0,1,2,1,1,0,0.0,14,4.205637359479429,1,C2
38279,1,1,3,3,1,2,3.0,7,4.34714259389161,0,C8
38288,1,1,2,1,1,0,0.0,20,4.3506820958134815,0,C11
38301,1,1,2,1,0,0,0.0,14,4.100467044280698,1,C20
38302,1,1,3,3,1,0,0.0,13,4.227783900853718,0,C7
38307,1,1,2,1,1,0,0.0,16,4.282866716929532,0,C3
38309,1,1,4,4,1,0,0.0,21,4.462278175996719,0,C1
38310,0,1,3,3,1,0,0.0,1,4.3896621375102995,0,C4
38325,1,1,4,4,1,0,0.0,13,4.420516831228617,0,C1
38326,1,1,3,3,1,15,3.0,18,4.381403912365291,0,C1
38327,1,1,3,1,0,0,0.0,16,4.396565465184899,0,C1
38333,1,1,4,4,1,2,4.0,22,4.464429928450845,0,C1
38335,0,1,2,1,1,8,3.0,12,3.9436923271060165,1,C4
38337,0,1,3,1,1,13,1.0,1,4.403326461817582,0,C1
38340,1,1,1,1,1,0,0.0,9,4.19098125294597,0,C7
38343,1,1,2,1,0,0,0.0,20,4.415667663837173,0,C16
38346,1,1,2,1,0,1,1.0,2,4.356217134219735,0,C2
38364,1,1,4,4,1,9,3.0,18,4.446909792134601,1,C1
38376,0,1,4,3,1,15,2.0,17,4.532866440528896,1,C1
38382,0,1,1,1,1,0,0.0,22,4.139123134109579,0,C12
38387,1,1,4,4,0,12,3.0,18,4.534939449151762,1,C3
38388,1,1,3,3,1,0,0.0,1,4.4206553400742825,0,C5
38399,0,1,4,4,1,15,1.0,16,4.442266489086959,0,C18
38400,1,1,3,3,1,0,0.0,1,4.268952202394499,0,C4
38401,0,1,4,1,1,0,0.0,18,4.579349084842793,0,C1
38404,1,1,4,4,1,0,0.0,17,4.398786925178857,0,C2
38437,1,1,4,4,1,0,0.0,17,4.499026893261117,0,C1
38438,1,1,2,2,1,4,3.0,22,4.352228840385622,1,C3
38445,1,1,2,2,1,6,3.0,4,4.181294658676112,0,C9
38450,0,1,3,2,0,0,0.0,1,4.246498580795801,0,C17
38459,1,1,4,4,1,0,0.0,22,4.3980581207086065,0,C2
38485,0,1,1,1,1,0,0.0,16,3.9199144806594317,0,C1
38486,1,1,4,3,1,15,4.0,18,4.47119779939636,0,C1
38487,1,1,2,1,0,14,1.0,15,4.303178771723979,0,C7
38492,0,1,2,2,0,10,3.0,3,4.120869940179189,0,C2
38504,1,1,3,1,0,15,3.0,6,4.275219186782149,0,C9
38508,1,1,2,1,0,1,4.0,22,4.156912425700017,0,C20
38531,1,1,3,3,1,0,0.0,17,4.339252634032699,0,C2
38534,1,1,3,3,1,15,3.0,20,4.246705338467835,0,C11
38536,1,1,2,2,1,8,2.0,17,4.219689289085805,0,C2
38538,1,1,3,3,1,15,3.0,22,4.510673670993186,0,C24
38547,0,1,3,1,0,0,0.0,17,4.503409316743605,1,C8
38548,1,1,3,3,1,9,4.0,10,4.36455849929747,0,C5
38560,0,1,2,1,1,1,2.0,21,4.280906016164004,1,C33
38565,0,1,4,4,1,2,1.0,19,4.48159166769875,0,C11
38568,1,1,3,3,1,7,2.0,20,4.354446519154632,1,C18
38574,0,1,4,1,0,15,3.0,15,4.518829675611099,1,C2
38576,1,1,2,1,1,8,1.0,19,4.199755177253475,0,C3
38582,1,1,2,2,1,2,3.0,18,4.20481429852228,0,C8
38586,1,1,3,3,1,10,3.0,21,4.415454146388475,0,C7
38596,1,1,3,3,1,9,3.0,1,4.414939939418018,0,C5
38602,1,1,3,1,1,3,4.0,22,4.338775124933574,1,C3
38604,1,1,3,2,1,6,4.0,20,4.2875150905455754,0,C14
38606,0,1,2,2,1,7,4.0,17,4.370372434610085,0,C11
38613,1,1,4,3,1,4,4.0,17,4.403326461817582,0,C1
38620,1,1,3,1,1,0,0.0,19,4.5288138965177,0,C8
38626,1,1,4,3,1,0,0.0,13,4.4680990912045395,0,C23
38627,0,1,2,1,1,3,2.0,19,4.267687879865739,0,C11
38631,0,1,2,2,1,0,0.0,18,4.286007122079474,0,C12
38639,0,1,3,3,1,0,0.0,16,4.439446385139312,0,C1
38640,1,1,1,1,1,2,1.0,6,3.78161178249315,0,C9
38648,1,1,3,2,1,1,2.0,13,4.127312173076592,0,C33
38655,1,1,3,3,1,0,0.0,22,4.366803848533817,1,C2
38658,1,1,3,2,1,0,0.0,21,4.2733485687491015,0,C1
38659,1,1,3,3,1,4,3.0,3,4.524016841470813,0,C2
38681,1,1,2,1,1,2,1.0,16,4.119625344410301,0,C3
38685,0,1,1,1,1,0,0.0,16,4.022576822556579,0,C11
38688,1,1,2,1,1,4,3.0,21,4.3144571227346775,0,C6
38692,1,1,2,2,1,15,3.0,5,4.1153108949104995,0,C5
38695,1,1,4,4,1,11,4.0,17,4.454308136708904,0,C4
38702,1,1,4,4,1,4,3.0,16,4.385927854125336,0,C1
38707,1,1,4,3,1,0,0.0,18,4.401207478105814,0,C2
38710,0,1,2,1,1,0,0.0,13,4.325371969396705,0,C3
38717,1,1,4,4,1,10,4.0,17,4.44015312977356,0,C1
38725,1,1,2,2,1,1,1.0,12,4.2265483538414115,0,C15
38727,0,1,1,1,1,2,1.0,15,3.802034453858453,0,C1
38730,1,1,3,2,1,3,1.0,12,4.29754166781816,0,C3
38737,1,1,4,1,0,4,2.0,20,4.455417446333494,0,C7
38745,0,1,1,1,0,0,0.0,21,4.211184639034257,0,C2
38746,1,1,2,2,0,1,1.0,13,4.148207662071359,0,C21
38748,1,1,3,2,1,2,1.0,21,4.309289410655256,0,C9
38749,0,1,3,3,1,0,0.0,12,4.434006511901817,0,C15
38754,0,1,3,1,1,4,2.0,17,4.438029436143705,0,C2
38761,1,1,1,1,0,2,1.0,15,3.9536630637470913,0,C7
38762,1,1,2,2,1,0,0.0,18,4.171667958874787,0,C4
38771,1,1,3,3,1,13,3.0,21,4.4954055631461936,0,C2
38774,1,1,3,1,1,15,1.0,22,4.393610296355292,0,C20
38789,1,1,3,2,1,0,0.0,22,4.4620983811351556,0,C2
38794,1,1,2,2,1,11,3.0,22,4.230704313612569,0,C2
38804,1,1,4,4,1,15,3.0,22,4.346939462698991,1,C2
38808,1,1,3,3,1,4,2.0,17,4.414237765486717,1,C3
38813,1,1,2,2,1,4,1.0,18,4.2499317566341945,0,C3
38816,1,1,2,1,1,6,4.0,20,4.266250517278048,0,C16
38827,1,1,3,3,1,3,4.0,22,4.3231117828519,0,C20
38829,1,1,3,3,1,0,0.0,20,4.298110431135712,0,C15
38845,1,1,3,3,1,7,1.0,22,4.4199161152457584,0,C1
38846,1,1,3,1,0,15,1.0,22,4.374528394381243,0,C2
38848,1,1,3,3,1,1,1.0,2,4.381771894354179,0,C33
38853,0,1,4,3,1,3,1.0,16,4.445766060657314,1,C1
38871,1,1,4,4,1,0,0.0,7,4.36634076038472,0,C1
38874,1,1,4,4,1,15,3.0,22,4.50666735514341,1,C2
38885,0,1,2,2,1,0,0.0,12,4.36112317948845,1,C2
38890,1,1,3,3,1,0,0.0,7,4.3492542090174195,0,C1
38892,1,1,4,4,0,4,4.0,16,4.538573733806856,0,C1
38896,1,1,2,1,0,6,4.0,21,4.362482474751174,0,C3
38901,1,1,3,3,1,2,1.0,2,4.32973948489667,0,C15
38902,1,1,2,1,0,2,4.0,5,4.3752025600134505,0,C15
38911,1,1,3,2,1,0,0.0,20,4.36608659902,0,C24
38922,0,1,3,3,1,3,1.0,20,4.28805238429455,0,C6
38929,0,1,2,1,1,6,1.0,9,4.268278355119043,0,C3
38930,1,1,2,1,1,15,2.0,15,4.120178938471115,1,C16
38934,0,1,1,1,1,0,0.0,10,4.178861887156875,0,C9
38941,1,1,3,2,0,15,3.0,21,4.276461804173244,0,C8
38949,1,1,2,2,1,0,0.0,2,4.146624088824005,0,C8
38958,1,1,3,2,1,7,3.0,21,4.407560849486362,0,C11
38959,1,1,2,1,1,7,4.0,17,4.133027672899877,0,C2
38961,1,1,2,1,1,3,2.0,18,3.9177155165594932,0,C6
38962,0,1,1,1,1,0,0.0,19,4.037553978526232,0,C19
38964,1,1,3,1,0,3,3.0,15,4.379327277263012,0,C2
38965,1,1,4,4,1,0,0.0,18,4.561330401662047,1,C23
38974,1,1,2,1,1,2,2.0,18,4.173162949961738,0,C23
38978,1,1,3,3,1,1,3.0,18,4.374968186299234,1,C2
38979,1,1,4,3,1,0,0.0,2,4.3319533952912,0,C13
38990,1,1,4,1,0,5,3.0,20,4.511391327376972,0,C1
38991,1,1,3,2,1,14,3.0,21,4.4044231656375095,0,C3
39000,1,1,3,3,1,9,3.0,21,4.404861072891051,1,C2
39005,0,1,1,1,1,5,3.0,22,3.875292825371008,1,C2
39007,1,1,4,4,1,5,2.0,19,4.5224833573730105,0,C3
39010,1,1,4,3,1,2,1.0,12,4.457669994079433,0,C2
39021,1,1,2,2,1,0,0.0,18,4.359076226059263,0,C3
39031,1,1,3,1,0,15,4.0,3,4.458571378000941,0,C2
39041,0,1,1,1,1,0,0.0,21,4.182117792614664,0,C7
39045,0,1,2,1,1,8,3.0,21,4.2837353061828685,0,C1
39051,1,1,2,2,1,0,0.0,17,4.377652237172418,0,C10
39063,1,1,3,2,1,2,1.0,18,4.269326110710237,0,C3
39070,0,1,3,2,0,3,1.0,12,4.582590562791229,1,C2
39072,0,1,2,2,1,2,1.0,16,4.205637359479429,0,C3
39075,0,1,3,3,1,0,0.0,21,4.439490590389684,0,C28
39076,1,1,3,3,1,5,4.0,16,4.32973948489667,0,C1
39080,0,1,2,1,0,0,0.0,22,4.268952202394499,0,C11
39084,0,1,1,1,0,2,3.0,21,3.9078411425829445,0,C6
39092,1,1,3,1,1,5,3.0,19,4.468843383557925,0,C1
39094,1,1,3,1,1,5,3.0,7,4.409107686843076,0,C1
39101,0,1,3,3,1,0,0.0,19,4.361818461931441,0,C1
39109,1,1,2,1,1,0,0.0,13,4.15106325335375,0,C18
39118,1,1,2,2,1,4,1.0,20,4.454783902119169,0,C18
39127,1,1,4,4,1,3,3.0,18,4.449879338623202,1,C22
39141,1,1,2,2,1,15,3.0,13,4.085846918032343,0,C6
39143,1,1,3,3,1,14,1.0,13,4.227331274984813,0,C1
39144,1,1,3,3,1,13,4.0,17,4.390405156480081,0,C18
39146,1,1,4,4,1,15,3.0,18,4.482324654340093,0,C1
39148,1,1,2,1,0,2,3.0,22,4.131105162093731,0,C20
39151,1,1,3,1,0,15,3.0,18,4.260667536990012,0,C7
39154,1,1,3,1,0,15,3.0,22,4.266250517278048,0,C7
39155,1,1,4,1,1,0,0.0,14,4.3023136085192135,0,C21
39156,1,1,3,1,0,15,4.0,3,4.409107686843076,0,C2
39160,1,1,2,1,1,6,2.0,13,4.313698529560312,0,C24
39162,1,1,2,1,0,4,2.0,12,4.2789364233011,1,C7
39172,1,1,2,1,0,3,3.0,18,4.087781417809542,0,C10
39178,1,1,3,1,0,15,1.0,13,4.414144056460157,1,C2
39180,1,1,2,1,0,14,3.0,22,4.238146506431035,0,C6
39184,1,1,3,2,0,1,1.0,1,4.375187915361297,0,C15
39189,1,1,2,2,1,0,0.0,18,4.134151597606897,0,C8
39192,1,1,3,3,1,1,1.0,2,4.36849142941581,0,C12
39197,1,1,4,4,1,3,2.0,17,4.557964113554224,1,C1
39198,1,1,3,3,1,5,2.0,20,4.32935719413155,0,C1
39203,1,1,4,4,1,0,0.0,21,4.347009788094967,0,C8
39204,1,1,3,3,1,8,1.0,16,4.48945221029981,0,C1
39205,1,1,2,1,1,15,3.0,22,4.296138453408722,1,C1
39206,1,1,4,4,1,15,2.0,21,4.491742585142117,0,C2
39208,0,1,3,3,1,13,3.0,21,4.275302138646006,0,C1
39209,0,1,1,1,0,5,2.0,21,4.260667536990012,0,C8
39212,1,1,2,2,1,7,3.0,4,4.058668918468875,0,C9
39213,0,1,4,3,1,3,3.0,12,4.4540517392901195,0,C1
39220,0,1,2,1,0,3,2.0,18,4.267978531508996,0,C23
39236,1,1,3,1,0,15,3.0,21,4.40447792819756,1,C9
39241,0,1,1,1,1,5,3.0,3,4.210960255416812,0,C2
39242,1,1,3,3,1,15,3.0,20,4.452828718256843,0,C1
39247,0,1,4,3,1,2,1.0,16,4.391358602487403,1,C26
39248,1,1,4,3,1,0,0.0,22,4.466793502343536,0,C1
39251,1,1,4,3,1,15,2.0,4,4.310064244905218,0,C13
39252,1,1,3,3,1,0,0.0,22,4.519502478970915,0,C2
39263,1,1,2,1,0,2,4.0,1,4.294730690484331,0,C17
39266,0,1,4,3,1,12,1.0,16,4.517713047177251,1,C26
39273,0,1,3,1,1,0,0.0,1,4.257198426139344,0,C19
39274,1,1,4,4,1,0,0.0,21,4.377189646293192,0,C4
39292,1,1,2,1,0,4,2.0,22,4.284168950234776,0,C2
39309,0,1,2,1,0,8,2.0,13,4.055622935426469,0,C7
39314,1,1,4,1,0,0,0.0,14,4.433033388650613,1,C7
39316,0,1,1,1,1,0,0.0,11,4.088036810043837,0,C2
39319,1,1,3,3,1,1,3.0,19,4.3974254993558075,0,C1
39320,0,1,3,3,1,2,3.0,7,4.429429264381787,0,C4
39322,0,1,3,3,0,0,0.0,16,4.345883212931713,0,C1
39323,1,1,4,3,1,0,0.0,12,4.317561936621246,0,C3
39327,1,1,2,2,1,1,2.0,21,4.2006316548101035,0,C8
39336,1,1,2,1,1,4,3.0,18,4.161068385471174,0,C4
39337,1,1,4,4,1,0,0.0,18,4.519502478970915,0,C1
39344,1,1,4,4,1,8,3.0,10,4.462996612028056,1,C6
39345,1,1,3,3,1,0,0.0,17,4.327889981648543,1,C1
39346,0,1,2,2,1,12,2.0,17,4.244277120801843,1,C21
39352,1,1,3,1,0,0,0.0,18,4.3440698721682445,0,C1
39359,1,1,2,2,1,15,3.0,18,4.359577484107767,0,C2
39362,1,1,3,3,1,2,3.0,19,4.220238879934404,0,C3
39364,1,1,4,3,1,0,0.0,2,4.346939462698991,0,C24
39383,1,1,4,3,0,0,0.0,8,4.455417446333494,1,C4
39387,1,1,4,4,1,14,4.0,16,4.429186844904713,0,C1
39395,1,1,2,1,1,0,0.0,10,4.1664893183259455,0,C7
39396,1,1,4,4,1,5,1.0,14,4.472053991449704,0,C2
39400,0,1,2,2,1,8,3.0,18,4.281941933440825,0,C1
39401,1,1,4,4,1,0,0.0,15,4.440909082065217,1,C20
39405,1,1,2,2,0,3,2.0,13,4.016297756814678,0,C1
39409,1,1,4,1,1,3,2.0,3,4.522631995931166,0,C2
39415,1,1,2,1,1,15,3.0,14,4.19728055812562,1,C1
39421,1,1,2,2,1,0,0.0,18,4.357446944146831,0,C2
39424,1,1,3,3,1,0,0.0,22,4.2449447527271795,1,C2
39425,1,1,4,3,1,4,4.0,8,4.421110129793434,0,C1
39426,0,1,1,1,1,0,0.0,20,3.930031614950973,1,C8
39429,1,1,2,1,1,4,3.0,21,4.084704938720905,0,C1
39446,1,1,2,1,0,10,4.0,12,4.327742987407199,1,C1
39449,1,1,3,3,1,15,3.0,3,4.386249196708923,1,C2
39450,1,1,2,2,1,0,0.0,18,4.2812606870550125,0,C3
